OrderDate,OrderNumber,Line Total
2022-10-12 00:00:00,SO - 0002186,64239.6
2022-10-12 00:00:00,SO - 0002187,43777.8
2022-10-12 00:00:00,SO - 0002188,2137.3
2022-10-12 00:00:00,SO - 0002189,42377.5
2022-10-12 00:00:00,SO - 0002190,73003.2
2022-10-12 00:00:00,SO - 0002191,49526.4
2022-10-13 00:00:00,SO - 0002192,38525
2022-10-13 00:00:00,SO - 0002193,20823.6
2022-10-13 00:00:00,SO - 0002194,18760
2022-10-13 00:00:00,SO - 0002195,11725
2022-10-13 00:00:00,SO - 0002196,16817
2022-10-13 00:00:00,SO - 0002197,35034.3
2022-10-13 00:00:00,SO - 0002198,23878.8
2022-10-13 00:00:00,SO - 0002199,11524
2022-10-13 00:00:00,SO - 0002200,34371
2022-10-13 00:00:00,SO - 0002201,19081.6
2022-10-13 00:00:00,SO - 0002202,34913.7
2022-10-13 00:00:00,SO - 0002203,34371
2022-10-13 00:00:00,SO - 0002204,2492.4
2022-10-13 00:00:00,SO - 0002205,11055
2022-10-13 00:00:00,SO - 0002206,1393.6
2022-10-13 00:00:00,SO - 0002207,6110.4
2022-10-14 00:00:00,SO - 0002208,20207.2
2022-10-14 00:00:00,SO - 0002209,30873.6
2022-10-14 00:00:00,SO - 0002210,19028
2022-10-14 00:00:00,SO - 0002211,18090
2022-10-14 00:00:00,SO - 0002212,38659
2022-10-14 00:00:00,SO - 0002213,8509
2022-10-14 00:00:00,SO - 0002214,17004.6
2022-10-14 00:00:00,SO - 0002215,1326.6
2022-10-14 00:00:00,SO - 0002216,10833.9
2022-10-14 00:00:00,SO - 0002217,9889.2
2022-10-15 00:00:00,SO - 0002218,5587.8
2022-10-15 00:00:00,SO - 0002219,28207
2022-10-15 00:00:00,SO - 0002220,11718.3
2022-10-15 00:00:00,SO - 0002221,11644.6
2022-10-15 00:00:00,SO - 0002222,22110
2022-10-16 00:00:00,SO - 0002223,31248.8
2022-10-16 00:00:00,SO - 0002224,34974
2022-10-16 00:00:00,SO - 0002225,13085.1
2022-10-16 00:00:00,SO - 0002226,5360
2022-10-16 00:00:00,SO - 0002227,10559.2
2022-10-16 00:00:00,SO - 0002228,22994.4
2022-10-16 00:00:00,SO - 0002229,21225.6
2022-10-17 00:00:00,SO - 0002230,12006.4
2022-10-17 00:00:00,SO - 0002231,17185.5
2022-10-17 00:00:00,SO - 0002232,34672.5
2022-10-17 00:00:00,SO - 0002233,15919.2
2022-10-17 00:00:00,SO - 0002234,6713.4
2022-10-18 00:00:00,SO - 0002235,12013.1
2022-10-18 00:00:00,SO - 0002236,19242.4
2022-10-18 00:00:00,SO - 0002237,10385
2022-10-18 00:00:00,SO - 0002238,7222.6
2022-10-18 00:00:00,SO - 0002239,30391.2
2022-10-19 00:00:00,SO - 0002240,25527
2022-10-19 00:00:00,SO - 0002241,18023
2022-10-19 00:00:00,SO - 0002242,6512.4
2022-10-19 00:00:00,SO - 0002243,36997.4
2022-10-19 00:00:00,SO - 0002244,45613.6
2022-10-19 00:00:00,SO - 0002245,1567.8
2022-10-19 00:00:00,SO - 0002246,11718.3
2022-10-19 00:00:00,SO - 0002247,8844
2022-10-19 00:00:00,SO - 0002248,1005
2022-10-20 00:00:00,SO - 0002249,41272
2022-10-20 00:00:00,SO - 0002250,5628
2022-10-20 00:00:00,SO - 0002251,8978
2022-10-20 00:00:00,SO - 0002252,31195.2
2022-10-20 00:00:00,SO - 0002253,8924.4
2022-10-20 00:00:00,SO - 0002254,15235.8
2022-10-20 00:00:00,SO - 0002255,8415.2
2022-10-21 00:00:00,SO - 0002256,5467.2
2022-10-21 00:00:00,SO - 0002257,46953.6
2022-10-21 00:00:00,SO - 0002258,7986.4
2022-10-21 00:00:00,SO - 0002259,12381.6
2022-10-21 00:00:00,SO - 0002260,13768.5
2022-10-21 00:00:00,SO - 0002261,2110.5
2022-10-21 00:00:00,SO - 0002262,9058.4
2022-10-21 00:00:00,SO - 0002263,9782
2022-10-21 00:00:00,SO - 0002264,18337.9
2022-10-21 00:00:00,SO - 0002265,11865.7
2022-10-21 00:00:00,SO - 0002266,10974.6
2022-10-22 00:00:00,SO - 0002267,12462
2022-10-22 00:00:00,SO - 0002268,31570.4
2022-10-22 00:00:00,SO - 0002269,42397.6
2022-10-22 00:00:00,SO - 0002270,14190.6
2022-10-22 00:00:00,SO - 0002271,1608
2022-10-22 00:00:00,SO - 0002272,13668
2022-10-22 00:00:00,SO - 0002273,10251
2022-10-22 00:00:00,SO - 0002274,1735.3
2022-10-22 00:00:00,SO - 0002275,47114.4
2022-10-22 00:00:00,SO - 0002276,11256
2022-10-23 00:00:00,SO - 0002277,37185
2022-10-23 00:00:00,SO - 0002278,14833.8
2022-10-23 00:00:00,SO - 0002279,50410.8
2022-10-23 00:00:00,SO - 0002280,43556.7
2022-10-23 00:00:00,SO - 0002281,12616.1
2022-10-23 00:00:00,SO - 0002282,21768.3
2022-10-23 00:00:00,SO - 0002283,7798.8
2022-10-23 00:00:00,SO - 0002284,8951.2
2022-10-23 00:00:00,SO - 0002285,23597.4
2022-10-23 00:00:00,SO - 0002286,1105.5
2022-10-23 00:00:00,SO - 0002287,1876
2022-10-24 00:00:00,SO - 0002288,24689.5
2022-10-24 00:00:00,SO - 0002289,19456.8
2022-10-24 00:00:00,SO - 0002290,37788
2022-10-24 00:00:00,SO - 0002291,22713
2022-10-24 00:00:00,SO - 0002292,23878.8
2022-10-24 00:00:00,SO - 0002293,2894.4
2022-10-24 00:00:00,SO - 0002294,12086.8
2022-10-24 00:00:00,SO - 0002295,11658
2022-10-24 00:00:00,SO - 0002296,14673
2022-10-25 00:00:00,SO - 0002297,8944.5
2022-10-25 00:00:00,SO - 0002298,21527.1
2022-10-25 00:00:00,SO - 0002299,11289.5
2022-10-25 00:00:00,SO - 0002300,10686.5
2022-10-25 00:00:00,SO - 0002301,22230.6
2022-10-25 00:00:00,SO - 0002302,1206
2022-10-25 00:00:00,SO - 0002303,31624
2022-10-26 00:00:00,SO - 0002304,5909.4
2022-10-26 00:00:00,SO - 0002305,28964.1
2022-10-26 00:00:00,SO - 0002306,17018
2022-10-26 00:00:00,SO - 0002307,1842.5
2022-10-26 00:00:00,SO - 0002308,14271
2022-10-26 00:00:00,SO - 0002309,12944.4
2022-10-26 00:00:00,SO - 0002310,26974.2
2022-10-26 00:00:00,SO - 0002311,13460.3
2022-10-26 00:00:00,SO - 0002312,43570.1
2022-10-27 00:00:00,SO - 0002313,20636
2022-10-27 00:00:00,SO - 0002314,31523.5
2022-10-27 00:00:00,SO - 0002315,4824
2022-10-27 00:00:00,SO - 0002316,39724.3
2022-10-27 00:00:00,SO - 0002317,5025
2022-10-27 00:00:00,SO - 0002318,25145.1
2022-10-27 00:00:00,SO - 0002319,5105.4
2022-10-27 00:00:00,SO - 0002320,11390
2022-10-27 00:00:00,SO - 0002321,12013.1
2022-10-27 00:00:00,SO - 0002322,71562.7
2022-10-28 00:00:00,SO - 0002323,11256
2022-10-28 00:00:00,SO - 0002324,10492.2
2022-10-28 00:00:00,SO - 0002325,11738.4
2022-10-28 00:00:00,SO - 0002326,27315.9
2022-10-28 00:00:00,SO - 0002327,2144
2022-10-28 00:00:00,SO - 0002328,6753.6
2022-10-28 00:00:00,SO - 0002329,38973.9
2022-10-28 00:00:00,SO - 0002330,837.5
2022-10-28 00:00:00,SO - 0002331,10934.4
2022-10-28 00:00:00,SO - 0002332,47864.8
2022-10-28 00:00:00,SO - 0002333,12616.1
2022-10-28 00:00:00,SO - 0002334,27577.2
2022-10-29 00:00:00,SO - 0002335,3383.5
2022-10-29 00:00:00,SO - 0002336,31114.8
2022-10-30 00:00:00,SO - 0002337,34089.6
2022-10-30 00:00:00,SO - 0002338,2800.6
2022-10-30 00:00:00,SO - 0002339,38793
2022-10-30 00:00:00,SO - 0002340,16448.5
2022-10-30 00:00:00,SO - 0002341,1822.4
2022-10-30 00:00:00,SO - 0002342,40535
2022-10-30 00:00:00,SO - 0002343,45988.8
2022-10-30 00:00:00,SO - 0002344,2653.2
2022-10-30 00:00:00,SO - 0002345,23074.8
2022-10-30 00:00:00,SO - 0002346,9849
2022-10-31 00:00:00,SO - 0002347,5795.5
2022-10-31 00:00:00,SO - 0002348,2351.7
2022-10-31 00:00:00,SO - 0002349,11818.8
2022-10-31 00:00:00,SO - 0002350,10612.8
2022-11-01 00:00:00,SO - 0002351,6378.4
2022-11-01 00:00:00,SO - 0002352,5695
2022-11-01 00:00:00,SO - 0002353,18224
2022-11-01 00:00:00,SO - 0002354,13668
2022-11-01 00:00:00,SO - 0002355,1005
2022-11-01 00:00:00,SO - 0002356,8200.8
2022-11-01 00:00:00,SO - 0002357,12140.4
2022-11-01 00:00:00,SO - 0002358,24790
2022-11-01 00:00:00,SO - 0002359,13634.5
2022-11-02 00:00:00,SO - 0002360,7832.3
2022-11-02 00:00:00,SO - 0002361,6398.5
2022-11-02 00:00:00,SO - 0002362,31356
2022-11-02 00:00:00,SO - 0002363,11135.4
2022-11-02 00:00:00,SO - 0002364,12944.4
2022-11-02 00:00:00,SO - 0002365,26364.5
2022-11-02 00:00:00,SO - 0002366,2137.3
2022-11-02 00:00:00,SO - 0002367,12462
2022-11-02 00:00:00,SO - 0002368,58075.6
2022-11-02 00:00:00,SO - 0002369,29640.8
2022-11-02 00:00:00,SO - 0002370,1554.4
2022-11-02 00:00:00,SO - 0002371,7691.6
2022-11-02 00:00:00,SO - 0002372,15858.9
2022-11-02 00:00:00,SO - 0002373,1393.6
2022-11-02 00:00:00,SO - 0002374,20207.2
2022-11-03 00:00:00,SO - 0002375,11256
2022-11-03 00:00:00,SO - 0002376,4489
2022-11-03 00:00:00,SO - 0002377,7597.8
2022-11-03 00:00:00,SO - 0002378,19664.5
2022-11-03 00:00:00,SO - 0002379,19999.5
2022-11-03 00:00:00,SO - 0002380,6753.6
2022-11-03 00:00:00,SO - 0002381,13835.5
2022-11-04 00:00:00,SO - 0002382,6847.4
2022-11-04 00:00:00,SO - 0002383,18894
2022-11-04 00:00:00,SO - 0002384,9326.4
2022-11-04 00:00:00,SO - 0002385,12676.4
2022-11-04 00:00:00,SO - 0002386,10452
2022-11-04 00:00:00,SO - 0002387,31925.5
2022-11-04 00:00:00,SO - 0002388,21493.6
2022-11-05 00:00:00,SO - 0002389,31389.5
2022-11-05 00:00:00,SO - 0002390,9272.8
2022-11-05 00:00:00,SO - 0002391,12307.9
2022-11-05 00:00:00,SO - 0002392,13400
2022-11-05 00:00:00,SO - 0002393,16321.2
2022-11-05 00:00:00,SO - 0002394,24254
2022-11-05 00:00:00,SO - 0002395,8736.8
2022-11-05 00:00:00,SO - 0002396,6425.3
2022-11-05 00:00:00,SO - 0002397,2284.7
2022-11-05 00:00:00,SO - 0002398,23959.2
2022-11-05 00:00:00,SO - 0002399,1407
2022-11-06 00:00:00,SO - 0002400,10050
2022-11-06 00:00:00,SO - 0002401,43898.4
2022-11-06 00:00:00,SO - 0002402,35858.4
2022-11-06 00:00:00,SO - 0002403,10612.8
2022-11-06 00:00:00,SO - 0002404,55415.7
2022-11-07 00:00:00,SO - 0002405,6753.6
2022-11-07 00:00:00,SO - 0002406,38927
2022-11-07 00:00:00,SO - 0002407,2050.2
2022-11-07 00:00:00,SO - 0002408,8040
2022-11-07 00:00:00,SO - 0002409,9949.5
2022-11-07 00:00:00,SO - 0002410,11644.6
2022-11-07 00:00:00,SO - 0002411,34170
2022-11-07 00:00:00,SO - 0002412,6351.6
2022-11-07 00:00:00,SO - 0002413,8844
2022-11-08 00:00:00,SO - 0002414,10452
2022-11-08 00:00:00,SO - 0002415,15919.2
2022-11-08 00:00:00,SO - 0002416,7236
2022-11-08 00:00:00,SO - 0002417,1206
2022-11-08 00:00:00,SO - 0002418,27671
2022-11-08 00:00:00,SO - 0002419,48293.6
2022-11-08 00:00:00,SO - 0002420,68172.5
2022-11-08 00:00:00,SO - 0002421,64722
2022-11-08 00:00:00,SO - 0002422,14070
2022-11-08 00:00:00,SO - 0002423,1768.8
2022-11-08 00:00:00,SO - 0002424,24836.9
2022-11-09 00:00:00,SO - 0002425,39463
2022-11-09 00:00:00,SO - 0002426,2948
2022-11-09 00:00:00,SO - 0002427,58491
2022-11-09 00:00:00,SO - 0002428,6566
2022-11-09 00:00:00,SO - 0002429,8442
2022-11-10 00:00:00,SO - 0002430,12602.7
2022-11-10 00:00:00,SO - 0002431,10653
2022-11-10 00:00:00,SO - 0002432,27342.7
2022-11-10 00:00:00,SO - 0002433,46149.6
2022-11-10 00:00:00,SO - 0002434,38458
2022-11-10 00:00:00,SO - 0002435,8254.4
2022-11-10 00:00:00,SO - 0002436,42451.2
2022-11-10 00:00:00,SO - 0002437,7644.7
2022-11-10 00:00:00,SO - 0002438,10532.4
2022-11-11 00:00:00,SO - 0002439,14204
2022-11-11 00:00:00,SO - 0002440,42451.2
2022-11-11 00:00:00,SO - 0002441,22853.7
2022-11-11 00:00:00,SO - 0002442,20743.2
2022-11-11 00:00:00,SO - 0002443,1782.2
2022-11-12 00:00:00,SO - 0002444,4589.5
2022-11-12 00:00:00,SO - 0002445,11055
2022-11-12 00:00:00,SO - 0002446,13721.6
2022-11-12 00:00:00,SO - 0002447,1929.6
2022-11-12 00:00:00,SO - 0002448,39530
2022-11-12 00:00:00,SO - 0002449,8019.9
2022-11-12 00:00:00,SO - 0002450,6941.2
2022-11-12 00:00:00,SO - 0002451,23677.8
2022-11-12 00:00:00,SO - 0002452,5661.5
2022-11-12 00:00:00,SO - 0002453,5360
2022-11-12 00:00:00,SO - 0002454,9380
2022-11-13 00:00:00,SO - 0002455,7410.2
2022-11-13 00:00:00,SO - 0002456,64882.8
2022-11-13 00:00:00,SO - 0002457,27570.5
2022-11-13 00:00:00,SO - 0002458,14713.2
2022-11-13 00:00:00,SO - 0002459,47757.6
2022-11-13 00:00:00,SO - 0002460,44601.9
2022-11-13 00:00:00,SO - 0002461,46230
2022-11-14 00:00:00,SO - 0002462,23744.8
2022-11-14 00:00:00,SO - 0002463,70162.4
2022-11-14 00:00:00,SO - 0002464,9326.4
2022-11-14 00:00:00,SO - 0002465,10854
2022-11-14 00:00:00,SO - 0002466,22371.3
2022-11-14 00:00:00,SO - 0002467,12361.5
2022-11-14 00:00:00,SO - 0002468,15865.6
2022-11-14 00:00:00,SO - 0002469,10318
2022-11-14 00:00:00,SO - 0002470,10492.2
2022-11-14 00:00:00,SO - 0002471,24120
2022-11-14 00:00:00,SO - 0002472,31074.6
2022-11-15 00:00:00,SO - 0002473,19188.8
2022-11-15 00:00:00,SO - 0002474,8810.5
2022-11-15 00:00:00,SO - 0002475,50652
2022-11-16 00:00:00,SO - 0002476,58001.9
2022-11-16 00:00:00,SO - 0002477,41345.7
2022-11-16 00:00:00,SO - 0002478,10117
2022-11-16 00:00:00,SO - 0002479,18934.2
2022-11-16 00:00:00,SO - 0002480,47382.4
2022-11-16 00:00:00,SO - 0002481,15879
2022-11-16 00:00:00,SO - 0002482,9112
2022-11-16 00:00:00,SO - 0002483,7537.5
2022-11-17 00:00:00,SO - 0002484,6700
2022-11-17 00:00:00,SO - 0002485,26230.5
2022-11-17 00:00:00,SO - 0002486,7316.4
2022-11-17 00:00:00,SO - 0002487,23155.2
2022-11-18 00:00:00,SO - 0002488,60702
2022-11-18 00:00:00,SO - 0002489,5159
2022-11-18 00:00:00,SO - 0002490,12797
2022-11-19 00:00:00,SO - 0002491,8415.2
2022-11-19 00:00:00,SO - 0002492,11122
2022-11-19 00:00:00,SO - 0002493,10934.4
2022-11-20 00:00:00,SO - 0002494,6432
2022-11-20 00:00:00,SO - 0002495,8743.5
2022-11-20 00:00:00,SO - 0002496,15195.6
2022-11-20 00:00:00,SO - 0002497,17788.5
2022-11-20 00:00:00,SO - 0002498,17185.5
2022-11-21 00:00:00,SO - 0002499,10921
2022-11-21 00:00:00,SO - 0002500,6110.4
2022-11-21 00:00:00,SO - 0002501,8442
2022-11-21 00:00:00,SO - 0002502,57888
2022-11-21 00:00:00,SO - 0002503,9004.8
2022-11-21 00:00:00,SO - 0002504,21741.5
2022-11-21 00:00:00,SO - 0002505,12381.6
2022-11-21 00:00:00,SO - 0002506,23396.4
2022-11-21 00:00:00,SO - 0002507,11725
2022-11-21 00:00:00,SO - 0002508,14418.4
2022-11-21 00:00:00,SO - 0002509,2144
2022-11-21 00:00:00,SO - 0002510,24066.4
2022-11-22 00:00:00,SO - 0002511,8160.6
2022-11-22 00:00:00,SO - 0002512,5159
2022-11-22 00:00:00,SO - 0002513,15061.6
2022-11-22 00:00:00,SO - 0002514,12220.8
2022-11-22 00:00:00,SO - 0002515,30659.2
2022-11-22 00:00:00,SO - 0002516,47697.3
2022-11-22 00:00:00,SO - 0002517,26873.7
2022-11-23 00:00:00,SO - 0002518,6941.2
2022-11-23 00:00:00,SO - 0002519,2110.5
2022-11-23 00:00:00,SO - 0002520,6592.8
2022-11-23 00:00:00,SO - 0002521,2211
2022-11-23 00:00:00,SO - 0002522,2492.4
2022-11-24 00:00:00,SO - 0002523,19999.5
2022-11-24 00:00:00,SO - 0002524,22974.3
2022-11-24 00:00:00,SO - 0002525,19832
2022-11-24 00:00:00,SO - 0002526,5594.5
2022-11-24 00:00:00,SO - 0002527,5728.5
2022-11-24 00:00:00,SO - 0002528,13031.5
2022-11-24 00:00:00,SO - 0002529,19744.9
2022-11-24 00:00:00,SO - 0002530,10532.4
2022-11-24 00:00:00,SO - 0002531,7973
2022-11-24 00:00:00,SO - 0002532,25761.5
2022-11-24 00:00:00,SO - 0002533,42156.4
2022-11-25 00:00:00,SO - 0002534,12709.9
2022-11-25 00:00:00,SO - 0002535,37520
2022-11-26 00:00:00,SO - 0002536,13426.8
2022-11-26 00:00:00,SO - 0002537,35778
2022-11-26 00:00:00,SO - 0002538,42156.4
2022-11-26 00:00:00,SO - 0002539,11122
2022-11-26 00:00:00,SO - 0002540,34672.5
2022-11-26 00:00:00,SO - 0002541,1989.9
2022-11-27 00:00:00,SO - 0002542,27972.5
2022-11-27 00:00:00,SO - 0002543,32803.2
2022-11-27 00:00:00,SO - 0002544,7437
2022-11-27 00:00:00,SO - 0002545,8281.2
2022-11-27 00:00:00,SO - 0002546,9212.5
2022-11-27 00:00:00,SO - 0002547,27047.9
2022-11-27 00:00:00,SO - 0002548,21151.9
2022-11-27 00:00:00,SO - 0002549,38726
2022-11-27 00:00:00,SO - 0002550,17152
2022-11-28 00:00:00,SO - 0002551,42451.2
2022-11-28 00:00:00,SO - 0002552,23356.2
2022-11-28 00:00:00,SO - 0002553,9768.6
2022-11-28 00:00:00,SO - 0002554,7450.4
2022-11-28 00:00:00,SO - 0002555,13748.4
2022-11-28 00:00:00,SO - 0002556,26458.3
2022-11-28 00:00:00,SO - 0002557,32052.8
2022-11-28 00:00:00,SO - 0002558,1407
2022-11-28 00:00:00,SO - 0002559,1594.6
2022-11-28 00:00:00,SO - 0002560,34612.2
2022-11-28 00:00:00,SO - 0002561,34431.3
2022-11-29 00:00:00,SO - 0002562,28093.1
2022-11-29 00:00:00,SO - 0002563,3135.6
2022-11-29 00:00:00,SO - 0002564,2010
2022-11-29 00:00:00,SO - 0002565,5628
2022-11-29 00:00:00,SO - 0002566,34371
2022-11-29 00:00:00,SO - 0002567,27269
2022-11-29 00:00:00,SO - 0002568,13748.4
2022-11-29 00:00:00,SO - 0002569,19383.1
2022-11-30 00:00:00,SO - 0002570,7289.6
2022-11-30 00:00:00,SO - 0002571,18492
2022-11-30 00:00:00,SO - 0002572,49687.2
2022-11-30 00:00:00,SO - 0002573,37144.8
2022-11-30 00:00:00,SO - 0002574,24662.7
2022-11-30 00:00:00,SO - 0002575,6713.4
2022-11-30 00:00:00,SO - 0002576,13185.6
2022-12-01 00:00:00,SO - 0002577,7664.8
2022-12-01 00:00:00,SO - 0002578,68393.6
2022-12-01 00:00:00,SO - 0002579,10096.9
2022-12-01 00:00:00,SO - 0002580,7926.1
2022-12-01 00:00:00,SO - 0002581,8475.5
2022-12-01 00:00:00,SO - 0002582,8984.7
2022-12-01 00:00:00,SO - 0002583,17018
2022-12-01 00:00:00,SO - 0002584,11276.1
2022-12-01 00:00:00,SO - 0002585,2351.7
2022-12-01 00:00:00,SO - 0002586,13105.2
2022-12-02 00:00:00,SO - 0002587,3216
2022-12-02 00:00:00,SO - 0002588,18170.4
2022-12-02 00:00:00,SO - 0002589,5065.2
2022-12-02 00:00:00,SO - 0002590,28173.5
2022-12-02 00:00:00,SO - 0002591,12006.4
2022-12-02 00:00:00,SO - 0002592,11336.4
2022-12-02 00:00:00,SO - 0002593,16743.3
2022-12-02 00:00:00,SO - 0002594,13614.4
2022-12-03 00:00:00,SO - 0002595,38176.6
2022-12-03 00:00:00,SO - 0002596,9286.2
2022-12-03 00:00:00,SO - 0002597,15919.2
2022-12-03 00:00:00,SO - 0002598,32052.8
2022-12-04 00:00:00,SO - 0002599,5226
2022-12-04 00:00:00,SO - 0002600,29185.2
2022-12-04 00:00:00,SO - 0002601,73646.4
2022-12-04 00:00:00,SO - 0002602,26498.5
2022-12-04 00:00:00,SO - 0002603,32019.3
2022-12-05 00:00:00,SO - 0002604,62571.3
2022-12-05 00:00:00,SO - 0002605,2231.1
2022-12-05 00:00:00,SO - 0002606,938
2022-12-05 00:00:00,SO - 0002607,20743.2
2022-12-05 00:00:00,SO - 0002608,14666.3
2022-12-05 00:00:00,SO - 0002609,9433.6
2022-12-06 00:00:00,SO - 0002610,17889
2022-12-06 00:00:00,SO - 0002611,9969.6
2022-12-06 00:00:00,SO - 0002612,7973
2022-12-06 00:00:00,SO - 0002613,20528.8
2022-12-06 00:00:00,SO - 0002614,7785.4
2022-12-06 00:00:00,SO - 0002615,8200.8
2022-12-06 00:00:00,SO - 0002616,1688.4
2022-12-06 00:00:00,SO - 0002617,43851.5
2022-12-06 00:00:00,SO - 0002618,1045.2
2022-12-06 00:00:00,SO - 0002619,26779.9
2022-12-06 00:00:00,SO - 0002620,10251
2022-12-07 00:00:00,SO - 0002621,5869.2
2022-12-07 00:00:00,SO - 0002622,42558.4
2022-12-07 00:00:00,SO - 0002623,16823.7
2022-12-07 00:00:00,SO - 0002624,10854
2022-12-07 00:00:00,SO - 0002625,6432
2022-12-07 00:00:00,SO - 0002626,1829.1
2022-12-07 00:00:00,SO - 0002627,43040.8
2022-12-07 00:00:00,SO - 0002628,18713.1
2022-12-07 00:00:00,SO - 0002629,9406.8
2022-12-07 00:00:00,SO - 0002630,14472
2022-12-08 00:00:00,SO - 0002631,12220.8
2022-12-08 00:00:00,SO - 0002632,15805.3
2022-12-08 00:00:00,SO - 0002633,29078
2022-12-08 00:00:00,SO - 0002634,7879.2
2022-12-08 00:00:00,SO - 0002635,12864
2022-12-08 00:00:00,SO - 0002636,16281
2022-12-08 00:00:00,SO - 0002637,10251
2022-12-09 00:00:00,SO - 0002638,43483
2022-12-09 00:00:00,SO - 0002639,14230.8
2022-12-09 00:00:00,SO - 0002640,16508.8
2022-12-09 00:00:00,SO - 0002641,26130
2022-12-09 00:00:00,SO - 0002642,5427
2022-12-09 00:00:00,SO - 0002643,11276.1
2022-12-09 00:00:00,SO - 0002644,34672.5
2022-12-09 00:00:00,SO - 0002645,1594.6
2022-12-09 00:00:00,SO - 0002646,25795
2022-12-09 00:00:00,SO - 0002647,23637.6
2022-12-10 00:00:00,SO - 0002648,28448.2
2022-12-10 00:00:00,SO - 0002649,63234.6
2022-12-10 00:00:00,SO - 0002650,2211
2022-12-10 00:00:00,SO - 0002651,45988.8
2022-12-10 00:00:00,SO - 0002652,38471.4
2022-12-11 00:00:00,SO - 0002653,5159
2022-12-12 00:00:00,SO - 0002654,38190
2022-12-12 00:00:00,SO - 0002655,17286
2022-12-12 00:00:00,SO - 0002656,13748.4
2022-12-12 00:00:00,SO - 0002657,20033
2022-12-12 00:00:00,SO - 0002658,35516.7
2022-12-12 00:00:00,SO - 0002659,70752
2022-12-13 00:00:00,SO - 0002660,24254
2022-12-13 00:00:00,SO - 0002661,8019.9
2022-12-13 00:00:00,SO - 0002662,43255.2
2022-12-13 00:00:00,SO - 0002663,5159
2022-12-13 00:00:00,SO - 0002664,13165.5
2022-12-13 00:00:00,SO - 0002665,14773.5
2022-12-13 00:00:00,SO - 0002666,11570.9
2022-12-13 00:00:00,SO - 0002667,7778.7
2022-12-14 00:00:00,SO - 0002668,19966
2022-12-14 00:00:00,SO - 0002669,27671
2022-12-14 00:00:00,SO - 0002670,47516.4
2022-12-14 00:00:00,SO - 0002671,1876
2022-12-14 00:00:00,SO - 0002672,22110
2022-12-14 00:00:00,SO - 0002673,14070
2022-12-14 00:00:00,SO - 0002674,2505.8
2022-12-15 00:00:00,SO - 0002675,19751.6
2022-12-15 00:00:00,SO - 0002676,23074.8
2022-12-15 00:00:00,SO - 0002677,30873.6
2022-12-15 00:00:00,SO - 0002678,6646.4
2022-12-15 00:00:00,SO - 0002679,7396.8
2022-12-15 00:00:00,SO - 0002680,26331
2022-12-15 00:00:00,SO - 0002681,38525
2022-12-15 00:00:00,SO - 0002682,5708.4
2022-12-15 00:00:00,SO - 0002683,34974
2022-12-15 00:00:00,SO - 0002684,12093.5
2022-12-16 00:00:00,SO - 0002685,22853.7
2022-12-16 00:00:00,SO - 0002686,24763.2
2022-12-16 00:00:00,SO - 0002687,31476.6
2022-12-16 00:00:00,SO - 0002688,11095.2
2022-12-16 00:00:00,SO - 0002689,9286.2
2022-12-16 00:00:00,SO - 0002690,18559
2022-12-16 00:00:00,SO - 0002691,7222.6
2022-12-16 00:00:00,SO - 0002692,12931
2022-12-17 00:00:00,SO - 0002693,8308
2022-12-17 00:00:00,SO - 0002694,19014.6
2022-12-17 00:00:00,SO - 0002695,1172.5
2022-12-17 00:00:00,SO - 0002696,31624
2022-12-17 00:00:00,SO - 0002697,7102
2022-12-18 00:00:00,SO - 0002698,17621
2022-12-18 00:00:00,SO - 0002699,16461.9
2022-12-18 00:00:00,SO - 0002700,28140
2022-12-18 00:00:00,SO - 0002701,40287.1
2022-12-18 00:00:00,SO - 0002702,10921
2022-12-18 00:00:00,SO - 0002703,22833.6
2022-12-18 00:00:00,SO - 0002704,8254.4
2022-12-18 00:00:00,SO - 0002705,7785.4
2022-12-18 00:00:00,SO - 0002706,26123.3
2022-12-18 00:00:00,SO - 0002707,23155.2
2022-12-18 00:00:00,SO - 0002708,2090.4
2022-12-18 00:00:00,SO - 0002709,2278
2022-12-18 00:00:00,SO - 0002710,13882.4
2022-12-18 00:00:00,SO - 0002711,2412
2022-12-18 00:00:00,SO - 0002712,39329
2022-12-18 00:00:00,SO - 0002713,25205.4
2022-12-18 00:00:00,SO - 0002714,43382.5
2022-12-18 00:00:00,SO - 0002715,23034.6
2022-12-19 00:00:00,SO - 0002716,5293
2022-12-19 00:00:00,SO - 0002717,7899.3
2022-12-19 00:00:00,SO - 0002718,36501.6
2022-12-19 00:00:00,SO - 0002719,35818.2
2022-12-19 00:00:00,SO - 0002720,23436.6
2022-12-19 00:00:00,SO - 0002721,63114
2022-12-19 00:00:00,SO - 0002722,23577.3
2022-12-19 00:00:00,SO - 0002723,38397.7
2022-12-20 00:00:00,SO - 0002724,1172.5
2022-12-20 00:00:00,SO - 0002725,6753.6
2022-12-20 00:00:00,SO - 0002726,31597.2
2022-12-20 00:00:00,SO - 0002727,9045
2022-12-20 00:00:00,SO - 0002728,12234.2
2022-12-20 00:00:00,SO - 0002729,20207.2
2022-12-20 00:00:00,SO - 0002730,1500.8
2022-12-20 00:00:00,SO - 0002731,23959.2
2022-12-20 00:00:00,SO - 0002732,20368
